DepMap_ID,Match_ID
ACH-000886,NCIH2122_LUNG
ACH-000781,NCIH2122_LUNG
ACH-000298,NCIH2122_LUNG
ACH-000521,NCIH2122_LUNG
ACH-000153,NCIH2122_LUNG
ACH-000727,NCIH2122_LUNG
ACH-000590,NCIH2122_LUNG
ACH-000010,NCIH2122_LUNG
ACH-000394,NCIH2122_LUNG
ACH-000451,NCIH2122_LUNG
ACH-000841,NCIH2122_LUNG
ACH-000290,NCIH2122_LUNG
ACH-000904,NCIH2122_LUNG
ACH-000639,NCIH2122_LUNG
ACH-000929,NCIH2122_LUNG
ACH-000311,NCIH2122_LUNG
ACH-000785,NCIH2122_LUNG
ACH-001363,NCIH2122_LUNG
ACH-001138,NCIH2122_LUNG
ACH-000481,NCIH2122_LUNG
ACH-000525,NCIH2122_LUNG
ACH-000924,NCIH2122_LUNG
ACH-000399,NCIH2122_LUNG
ACH-000610,NCIH2122_LUNG
ACH-000447,NCIH2122_LUNG
ACH-000367,NCIH2122_LUNG
ACH-000912,NCIH2122_LUNG
ACH-000718,NCIH2122_LUNG
ACH-000900,NCIH2122_LUNG
ACH-000951,NCIH2122_LUNG
ACH-000875,NCIH2122_LUNG
ACH-000121,NCIH2122_LUNG
ACH-000186,NCIH2122_LUNG
ACH-000092,NCIH2122_LUNG
ACH-000648,NCIH2122_LUNG
ACH-000700,NCIH2122_LUNG
ACH-000251,NCIH2122_LUNG
ACH-001075,NCIH2122_LUNG
ACH-000337,NCIH2122_LUNG
ACH-000837,NCIH2122_LUNG
ACH-000109,NCIH2122_LUNG
ACH-001364,NCIH2122_LUNG
ACH-000860,NCIH2122_LUNG
ACH-000638,NCIH2122_LUNG
ACH-000800,NCIH2122_LUNG
ACH-000463,NCIH2122_LUNG
ACH-000360,NCIH2122_LUNG
ACH-000871,NCIH2122_LUNG
ACH-000395,NCIH2122_LUNG
ACH-000343,NCIH2122_LUNG
ACH-000816,NCIH2122_LUNG
ACH-000767,NCIH2122_LUNG
ACH-000628,NCIH2122_LUNG
ACH-001599,NCIH2122_LUNG
ACH-000378,NCIH2122_LUNG
ACH-000945,NCIH2122_LUNG
ACH-000177,NCIH2122_LUNG
ACH-000853,NCIH2122_LUNG
ACH-000089,NCIH2122_LUNG
ACH-000358,NCIH2122_LUNG
ACH-000491,NCIH2122_LUNG
ACH-000775,NCIH2122_LUNG
ACH-000403,NCIH2122_LUNG
ACH-000789,NCIH2122_LUNG
ACH-000355,NCIH2122_LUNG
ACH-001140,NCIH2122_LUNG
ACH-000416,NCIH2122_LUNG
ACH-000292,NCIH2122_LUNG
ACH-001365,NCIH2122_LUNG
ACH-000710,NCIH2122_LUNG
ACH-000297,NCIH2122_LUNG
ACH-000050,NCIH2122_LUNG
ACH-000474,NCIH2122_LUNG
ACH-002169,NCIH2122_LUNG
ACH-002170,NCIH2122_LUNG
ACH-002171,NCIH2122_LUNG
ACH-002172,NCIH2122_LUNG
ACH-002173,NCIH2122_LUNG
ACH-002174,NCIH2122_LUNG
ACH-002175,NCIH2122_LUNG
ACH-002176,NCIH2122_LUNG
ACH-002177,NCIH2122_LUNG
ACH-002286,NCIH2122_LUNG
ACH-002287,NCIH2122_LUNG
ACH-002341,NCIH2122_LUNG
ACH-000724,HT1376_URINARY_TRACT
ACH-000866,NCIH1869_LUNG
ACH-000514,NCIH1869_LUNG
ACH-000780,NCIH1869_LUNG
ACH-000980,NCIH1869_LUNG
ACH-000523,NCIH1869_LUNG
ACH-000510,NCIH1869_LUNG
ACH-000921,NCIH1869_LUNG
ACH-000129,NCIH1869_LUNG
ACH-000666,NCIH1869_LUNG
ACH-000845,NCIH1869_LUNG
ACH-000737,NCIH1869_LUNG
ACH-000327,NCIH1869_LUNG
ACH-001591,NCIH1869_LUNG
ACH-000852,NCIH1869_LUNG
ACH-000830,NCIH1869_LUNG
ACH-000589,NCIH1869_LUNG
ACH-000506,NCIH1869_LUNG
ACH-000892,NCIH1869_LUNG
ACH-000869,NCIH1869_LUNG
ACH-000916,NCIH1869_LUNG
ACH-000015,NCIH1869_LUNG
ACH-000179,NCIH1869_LUNG
ACH-000744,NCIH1869_LUNG
ACH-000766,NCIH1869_LUNG
ACH-000035,NCIH1869_LUNG
ACH-000893,NCIH1869_LUNG
ACH-000448,NCIH1869_LUNG
ACH-000021,NCIH1869_LUNG
ACH-000431,NCIH1869_LUNG
ACH-000747,NCIH1869_LUNG
ACH-000675,NCIH1869_LUNG
ACH-000282,NCIH1869_LUNG
ACH-001362,NCIH1869_LUNG
ACH-000379,NCIH1869_LUNG
ACH-000496,NCIH1869_LUNG
ACH-000888,NCIH1869_LUNG
ACH-000033,NCIH1869_LUNG
ACH-000559,NCIH1869_LUNG
ACH-000733,NCIH1869_LUNG
ACH-000894,NCIH1869_LUNG
ACH-001136,NCIH1869_LUNG
ACH-000586,NCIH1869_LUNG
ACH-000434,NCIH1869_LUNG
ACH-000870,NCIH1869_LUNG
ACH-000414,NCIH1869_LUNG
ACH-000752,NCIH1869_LUNG
ACH-000729,NCIH1869_LUNG
ACH-000587,NCIH1869_LUNG
ACH-001137,NCIH1869_LUNG
ACH-000533,NCIH1869_LUNG
ACH-000886,NCIH1869_LUNG
ACH-000781,NCIH1869_LUNG
ACH-000298,NCIH1869_LUNG
ACH-000521,NCIH1869_LUNG
ACH-000153,NCIH1869_LUNG
ACH-000727,NCIH1869_LUNG
ACH-000590,NCIH1869_LUNG
ACH-000010,NCIH1869_LUNG
ACH-000394,NCIH1869_LUNG
ACH-000451,NCIH1869_LUNG
ACH-000841,NCIH1869_LUNG
ACH-000290,NCIH1869_LUNG
ACH-000904,NCIH1869_LUNG
ACH-000639,NCIH1869_LUNG
ACH-000929,NCIH1869_LUNG
ACH-000311,NCIH1869_LUNG
ACH-000785,NCIH1869_LUNG
ACH-001363,NCIH1869_LUNG
ACH-001138,NCIH1869_LUNG
ACH-000481,NCIH1869_LUNG
ACH-000525,NCIH1869_LUNG
ACH-000924,NCIH1869_LUNG
ACH-000399,NCIH1869_LUNG
ACH-000610,NCIH1869_LUNG
ACH-000447,NCIH1869_LUNG
ACH-000367,NCIH1869_LUNG
ACH-000912,NCIH1869_LUNG
ACH-000718,NCIH1869_LUNG
ACH-000900,NCIH1869_LUNG
ACH-000951,NCIH1869_LUNG
ACH-000875,NCIH1869_LUNG
ACH-000121,NCIH1869_LUNG
ACH-000186,NCIH1869_LUNG
ACH-000092,NCIH1869_LUNG
ACH-000648,NCIH1869_LUNG
ACH-000700,NCIH1869_LUNG
ACH-000251,NCIH1869_LUNG
ACH-001075,NCIH1869_LUNG
ACH-000337,NCIH1869_LUNG
ACH-000837,NCIH1869_LUNG
ACH-000109,NCIH1869_LUNG
ACH-001364,NCIH1869_LUNG
ACH-000860,NCIH1869_LUNG
ACH-000638,NCIH1869_LUNG
ACH-000800,NCIH1869_LUNG
ACH-000463,NCIH1869_LUNG
ACH-000360,NCIH1869_LUNG
ACH-000871,NCIH1869_LUNG
ACH-000395,NCIH1869_LUNG
ACH-000343,NCIH1869_LUNG
ACH-000816,NCIH1869_LUNG
ACH-000767,NCIH1869_LUNG
ACH-000628,NCIH1869_LUNG
ACH-001599,NCIH1869_LUNG
ACH-000378,NCIH1869_LUNG
ACH-000945,NCIH1869_LUNG
ACH-000177,NCIH1869_LUNG
ACH-000853,NCIH1869_LUNG
ACH-000089,NCIH1869_LUNG
ACH-000358,NCIH1869_LUNG
ACH-000491,NCIH1869_LUNG
ACH-000775,NCIH1869_LUNG
ACH-000403,NCIH1869_LUNG
ACH-000789,NCIH1869_LUNG
ACH-000355,NCIH1869_LUNG
ACH-001140,NCIH1869_LUNG
ACH-000416,NCIH1869_LUNG
ACH-000292,NCIH1869_LUNG
ACH-001365,NCIH1869_LUNG
ACH-000710,NCIH1869_LUNG
ACH-000297,NCIH1869_LUNG
ACH-000050,NCIH1869_LUNG
ACH-000474,NCIH1869_LUNG
ACH-002169,NCIH1869_LUNG
ACH-002170,NCIH1869_LUNG
ACH-002171,NCIH1869_LUNG
ACH-002172,NCIH1869_LUNG
ACH-002173,NCIH1869_LUNG
ACH-002174,NCIH1869_LUNG
ACH-002175,NCIH1869_LUNG
ACH-002176,NCIH1869_LUNG
ACH-002177,NCIH1869_LUNG
ACH-002286,NCIH1869_LUNG
ACH-002287,NCIH1869_LUNG
ACH-002341,NCIH1869_LUNG
ACH-000866,NCIH510_LUNG
ACH-000514,NCIH510_LUNG
ACH-000780,NCIH510_LUNG
ACH-000980,NCIH510_LUNG
ACH-000523,NCIH510_LUNG
ACH-000510,NCIH510_LUNG
ACH-000921,NCIH510_LUNG
ACH-000129,NCIH510_LUNG
ACH-000666,NCIH510_LUNG
ACH-000845,NCIH510_LUNG
ACH-000737,NCIH510_LUNG
ACH-000327,NCIH510_LUNG
ACH-001591,NCIH510_LUNG
ACH-000852,NCIH510_LUNG
ACH-000830,NCIH510_LUNG
ACH-000589,NCIH510_LUNG
ACH-000506,NCIH510_LUNG
ACH-000892,NCIH510_LUNG
ACH-000869,NCIH510_LUNG
ACH-000916,NCIH510_LUNG
ACH-000015,NCIH510_LUNG
ACH-000179,NCIH510_LUNG
ACH-000744,NCIH510_LUNG
ACH-000766,NCIH510_LUNG
ACH-000035,NCIH510_LUNG
ACH-000893,NCIH510_LUNG
ACH-000448,NCIH510_LUNG
ACH-000021,NCIH510_LUNG
ACH-000431,NCIH510_LUNG
ACH-000747,NCIH510_LUNG
ACH-000675,NCIH510_LUNG
ACH-000282,NCIH510_LUNG
ACH-001362,NCIH510_LUNG
ACH-000379,NCIH510_LUNG
ACH-000496,NCIH510_LUNG
ACH-000888,NCIH510_LUNG
ACH-000033,NCIH510_LUNG
ACH-000559,NCIH510_LUNG
ACH-000733,NCIH510_LUNG
ACH-000894,NCIH510_LUNG
ACH-001136,NCIH510_LUNG
ACH-000586,NCIH510_LUNG
ACH-000434,NCIH510_LUNG
ACH-000870,NCIH510_LUNG
ACH-000414,NCIH510_LUNG
ACH-000752,NCIH510_LUNG
ACH-000729,NCIH510_LUNG
ACH-000587,NCIH510_LUNG
ACH-001137,NCIH510_LUNG
ACH-000533,NCIH510_LUNG
ACH-000886,NCIH510_LUNG
ACH-000781,NCIH510_LUNG
ACH-000298,NCIH510_LUNG
ACH-000521,NCIH510_LUNG
ACH-000153,NCIH510_LUNG
ACH-000727,NCIH510_LUNG
ACH-000590,NCIH510_LUNG
ACH-000010,NCIH510_LUNG
ACH-000394,NCIH510_LUNG
ACH-000451,NCIH510_LUNG
ACH-000841,NCIH510_LUNG
ACH-000290,NCIH510_LUNG
ACH-000904,NCIH510_LUNG
ACH-000639,NCIH510_LUNG
ACH-000929,NCIH510_LUNG
ACH-000311,NCIH510_LUNG
ACH-000785,NCIH510_LUNG
ACH-001363,NCIH510_LUNG
ACH-001138,NCIH510_LUNG
ACH-000481,NCIH510_LUNG
ACH-000525,NCIH510_LUNG
ACH-000924,NCIH510_LUNG
ACH-000399,NCIH510_LUNG
ACH-000610,NCIH510_LUNG
ACH-000447,NCIH510_LUNG
ACH-000367,NCIH510_LUNG
ACH-000912,NCIH510_LUNG
ACH-000718,NCIH510_LUNG
ACH-000900,NCIH510_LUNG
ACH-000951,NCIH510_LUNG
ACH-000875,NCIH510_LUNG
ACH-000121,NCIH510_LUNG
ACH-000186,NCIH510_LUNG
ACH-000092,NCIH510_LUNG
ACH-000648,NCIH510_LUNG
ACH-000700,NCIH510_LUNG
ACH-000251,NCIH510_LUNG
ACH-001075,NCIH510_LUNG
ACH-000337,NCIH510_LUNG
ACH-000837,NCIH510_LUNG
ACH-000109,NCIH510_LUNG
ACH-001364,NCIH510_LUNG
ACH-000860,NCIH510_LUNG
ACH-000638,NCIH510_LUNG
ACH-000800,NCIH510_LUNG
ACH-000463,NCIH510_LUNG
ACH-000360,NCIH510_LUNG
ACH-000871,NCIH510_LUNG
ACH-000395,NCIH510_LUNG
ACH-000343,NCIH510_LUNG
ACH-000816,NCIH510_LUNG
ACH-000767,NCIH510_LUNG
ACH-000628,NCIH510_LUNG
ACH-001599,NCIH510_LUNG
ACH-000378,NCIH510_LUNG
ACH-000945,NCIH510_LUNG
ACH-000177,NCIH510_LUNG
ACH-000853,NCIH510_LUNG
ACH-000089,NCIH510_LUNG
ACH-000358,NCIH510_LUNG
ACH-000491,NCIH510_LUNG
ACH-000775,NCIH510_LUNG
ACH-000403,NCIH510_LUNG
ACH-000789,NCIH510_LUNG
ACH-000355,NCIH510_LUNG
ACH-001140,NCIH510_LUNG
ACH-000416,NCIH510_LUNG
ACH-000292,NCIH510_LUNG
ACH-001365,NCIH510_LUNG
ACH-000710,NCIH510_LUNG
ACH-000297,NCIH510_LUNG
ACH-000050,NCIH510_LUNG
ACH-000474,NCIH510_LUNG
ACH-002169,NCIH510_LUNG
ACH-002170,NCIH510_LUNG
ACH-002171,NCIH510_LUNG
ACH-002172,NCIH510_LUNG
ACH-002173,NCIH510_LUNG
ACH-002174,NCIH510_LUNG
ACH-002175,NCIH510_LUNG
ACH-002176,NCIH510_LUNG
ACH-002177,NCIH510_LUNG
ACH-002286,NCIH510_LUNG
ACH-002287,NCIH510_LUNG
ACH-002341,NCIH510_LUNG
ACH-000932,SNU119_OVARY
ACH-000286,SNU119_OVARY
ACH-000999,SNU119_OVARY
ACH-000618,SNU119_OVARY
ACH-000682,SNU119_OVARY
ACH-000549,SNU119_OVARY
ACH-000302,SNU119_OVARY
ACH-000209,SNU119_OVARY
ACH-000368,SNU119_OVARY
ACH-000635,SNU119_OVARY
ACH-000461,SNU119_OVARY
ACH-000412,SNU119_OVARY
ACH-000715,SNU119_OVARY
ACH-000513,SNU119_OVARY
ACH-000581,SNU119_OVARY
ACH-000989,SNU119_OVARY
ACH-000483,SNU119_OVARY
ACH-000044,MDAMB361_BREAST
ACH-000621,MDAMB361_BREAST
ACH-000759,MDAMB361_BREAST
ACH-000768,MDAMB361_BREAST
ACH-001358,MDAMB361_BREAST
ACH-000934,MDAMB361_BREAST
ACH-000876,MDAMB361_BREAST
ACH-000884,MDAMB361_BREAST
ACH-000573,MDAMB361_BREAST
ACH-000910,MDAMB361_BREAST
ACH-000849,MDAMB361_BREAST
ACH-000044,MDAMB453_BREAST
ACH-000621,MDAMB453_BREAST
ACH-000759,MDAMB453_BREAST
ACH-000768,MDAMB453_BREAST
ACH-001358,MDAMB453_BREAST
ACH-000934,MDAMB453_BREAST
ACH-000876,MDAMB453_BREAST
ACH-000884,MDAMB453_BREAST
ACH-000573,MDAMB453_BREAST
ACH-000910,MDAMB453_BREAST
ACH-000849,MDAMB453_BREAST
ACH-000867,CHAGOK1_LUNG
ACH-000515,HCC38_BREAST
ACH-000575,HCC38_BREAST
ACH-000840,HCC38_BREAST
ACH-000276,HCC38_BREAST
ACH-002324,HCC38_BREAST
ACH-002377,HCC38_BREAST
ACH-000053,KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
ACH-001097,KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
ACH-000315,KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
ACH-000193,KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
ACH-002254,KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
ACH-002255,KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
ACH-002256,KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
ACH-000444,LU99_LUNG
ACH-002158,LU99_LUNG
ACH-000866,NCIH2066_LUNG
ACH-000514,NCIH2066_LUNG
ACH-000780,NCIH2066_LUNG
ACH-000980,NCIH2066_LUNG
ACH-000523,NCIH2066_LUNG
ACH-000510,NCIH2066_LUNG
ACH-000921,NCIH2066_LUNG
ACH-000129,NCIH2066_LUNG
ACH-000666,NCIH2066_LUNG
ACH-000845,NCIH2066_LUNG
ACH-000737,NCIH2066_LUNG
ACH-000327,NCIH2066_LUNG
ACH-001591,NCIH2066_LUNG
ACH-000852,NCIH2066_LUNG
ACH-000830,NCIH2066_LUNG
ACH-000589,NCIH2066_LUNG
ACH-000506,NCIH2066_LUNG
ACH-000892,NCIH2066_LUNG
ACH-000869,NCIH2066_LUNG
ACH-000916,NCIH2066_LUNG
ACH-000015,NCIH2066_LUNG
ACH-000179,NCIH2066_LUNG
ACH-000744,NCIH2066_LUNG
ACH-000766,NCIH2066_LUNG
ACH-000035,NCIH2066_LUNG
ACH-000893,NCIH2066_LUNG
ACH-000448,NCIH2066_LUNG
ACH-000021,NCIH2066_LUNG
ACH-000431,NCIH2066_LUNG
ACH-000747,NCIH2066_LUNG
ACH-000675,NCIH2066_LUNG
ACH-000282,NCIH2066_LUNG
ACH-001362,NCIH2066_LUNG
ACH-000379,NCIH2066_LUNG
ACH-000496,NCIH2066_LUNG
ACH-000888,NCIH2066_LUNG
ACH-000033,NCIH2066_LUNG
ACH-000559,NCIH2066_LUNG
ACH-000733,NCIH2066_LUNG
ACH-000894,NCIH2066_LUNG
ACH-001136,NCIH2066_LUNG
ACH-000586,NCIH2066_LUNG
ACH-000434,NCIH2066_LUNG
ACH-000870,NCIH2066_LUNG
ACH-000414,NCIH2066_LUNG
ACH-000752,NCIH2066_LUNG
ACH-000729,NCIH2066_LUNG
ACH-000587,NCIH2066_LUNG
ACH-001137,NCIH2066_LUNG
ACH-000533,NCIH2066_LUNG
ACH-000886,NCIH2066_LUNG
ACH-000781,NCIH2066_LUNG
ACH-000298,NCIH2066_LUNG
ACH-000521,NCIH2066_LUNG
ACH-000153,NCIH2066_LUNG
ACH-000727,NCIH2066_LUNG
ACH-000590,NCIH2066_LUNG
ACH-000010,NCIH2066_LUNG
ACH-000394,NCIH2066_LUNG
ACH-000451,NCIH2066_LUNG
ACH-000841,NCIH2066_LUNG
ACH-000290,NCIH2066_LUNG
ACH-000904,NCIH2066_LUNG
ACH-000639,NCIH2066_LUNG
ACH-000929,NCIH2066_LUNG
ACH-000311,NCIH2066_LUNG
ACH-000785,NCIH2066_LUNG
ACH-001363,NCIH2066_LUNG
ACH-001138,NCIH2066_LUNG
ACH-000481,NCIH2066_LUNG
ACH-000525,NCIH2066_LUNG
ACH-000924,NCIH2066_LUNG
ACH-000399,NCIH2066_LUNG
ACH-000610,NCIH2066_LUNG
ACH-000447,NCIH2066_LUNG
ACH-000367,NCIH2066_LUNG
ACH-000912,NCIH2066_LUNG
ACH-000718,NCIH2066_LUNG
ACH-000900,NCIH2066_LUNG
ACH-000951,NCIH2066_LUNG
ACH-000875,NCIH2066_LUNG
ACH-000121,NCIH2066_LUNG
ACH-000186,NCIH2066_LUNG
ACH-000092,NCIH2066_LUNG
ACH-000648,NCIH2066_LUNG
ACH-000700,NCIH2066_LUNG
ACH-000251,NCIH2066_LUNG
ACH-001075,NCIH2066_LUNG
ACH-000337,NCIH2066_LUNG
ACH-000837,NCIH2066_LUNG
ACH-000109,NCIH2066_LUNG
ACH-001364,NCIH2066_LUNG
ACH-000860,NCIH2066_LUNG
ACH-000638,NCIH2066_LUNG
ACH-000800,NCIH2066_LUNG
ACH-000463,NCIH2066_LUNG
ACH-000360,NCIH2066_LUNG
ACH-000871,NCIH2066_LUNG
ACH-000395,NCIH2066_LUNG
ACH-000343,NCIH2066_LUNG
ACH-000816,NCIH2066_LUNG
ACH-000767,NCIH2066_LUNG
ACH-000628,NCIH2066_LUNG
ACH-001599,NCIH2066_LUNG
ACH-000378,NCIH2066_LUNG
ACH-000945,NCIH2066_LUNG
ACH-000177,NCIH2066_LUNG
ACH-000853,NCIH2066_LUNG
ACH-000089,NCIH2066_LUNG
ACH-000358,NCIH2066_LUNG
ACH-000491,NCIH2066_LUNG
ACH-000775,NCIH2066_LUNG
ACH-000403,NCIH2066_LUNG
ACH-000789,NCIH2066_LUNG
ACH-000355,NCIH2066_LUNG
ACH-001140,NCIH2066_LUNG
ACH-000416,NCIH2066_LUNG
ACH-000292,NCIH2066_LUNG
ACH-001365,NCIH2066_LUNG
ACH-000710,NCIH2066_LUNG
ACH-000297,NCIH2066_LUNG
ACH-000050,NCIH2066_LUNG
ACH-000474,NCIH2066_LUNG
ACH-002169,NCIH2066_LUNG
ACH-002170,NCIH2066_LUNG
ACH-002171,NCIH2066_LUNG
ACH-002172,NCIH2066_LUNG
ACH-002173,NCIH2066_LUNG
ACH-002174,NCIH2066_LUNG
ACH-002175,NCIH2066_LUNG
ACH-002176,NCIH2066_LUNG
ACH-002177,NCIH2066_LUNG
ACH-002286,NCIH2066_LUNG
ACH-002287,NCIH2066_LUNG
ACH-002341,NCIH2066_LUNG
ACH-000866,NCIH2170_LUNG
ACH-000514,NCIH2170_LUNG
ACH-000780,NCIH2170_LUNG
ACH-000980,NCIH2170_LUNG
ACH-000523,NCIH2170_LUNG
ACH-000510,NCIH2170_LUNG
ACH-000921,NCIH2170_LUNG
ACH-000129,NCIH2170_LUNG
ACH-000666,NCIH2170_LUNG
ACH-000845,NCIH2170_LUNG
ACH-000737,NCIH2170_LUNG
ACH-000327,NCIH2170_LUNG
ACH-001591,NCIH2170_LUNG
ACH-000852,NCIH2170_LUNG
ACH-000830,NCIH2170_LUNG
ACH-000589,NCIH2170_LUNG
ACH-000506,NCIH2170_LUNG
ACH-000892,NCIH2170_LUNG
ACH-000869,NCIH2170_LUNG
ACH-000916,NCIH2170_LUNG
ACH-000015,NCIH2170_LUNG
ACH-000179,NCIH2170_LUNG
ACH-000744,NCIH2170_LUNG
ACH-000766,NCIH2170_LUNG
ACH-000035,NCIH2170_LUNG
ACH-000893,NCIH2170_LUNG
ACH-000448,NCIH2170_LUNG
ACH-000021,NCIH2170_LUNG
ACH-000431,NCIH2170_LUNG
ACH-000747,NCIH2170_LUNG
ACH-000675,NCIH2170_LUNG
ACH-000282,NCIH2170_LUNG
ACH-001362,NCIH2170_LUNG
ACH-000379,NCIH2170_LUNG
ACH-000496,NCIH2170_LUNG
ACH-000888,NCIH2170_LUNG
ACH-000033,NCIH2170_LUNG
ACH-000559,NCIH2170_LUNG
ACH-000733,NCIH2170_LUNG
ACH-000894,NCIH2170_LUNG
ACH-001136,NCIH2170_LUNG
ACH-000586,NCIH2170_LUNG
ACH-000434,NCIH2170_LUNG
ACH-000870,NCIH2170_LUNG
ACH-000414,NCIH2170_LUNG
ACH-000752,NCIH2170_LUNG
ACH-000729,NCIH2170_LUNG
ACH-000587,NCIH2170_LUNG
ACH-001137,NCIH2170_LUNG
ACH-000533,NCIH2170_LUNG
ACH-000886,NCIH2170_LUNG
ACH-000781,NCIH2170_LUNG
ACH-000298,NCIH2170_LUNG
ACH-000521,NCIH2170_LUNG
ACH-000153,NCIH2170_LUNG
ACH-000727,NCIH2170_LUNG
ACH-000590,NCIH2170_LUNG
ACH-000010,NCIH2170_LUNG
ACH-000394,NCIH2170_LUNG
ACH-000451,NCIH2170_LUNG
ACH-000841,NCIH2170_LUNG
ACH-000290,NCIH2170_LUNG
ACH-000904,NCIH2170_LUNG
ACH-000639,NCIH2170_LUNG
ACH-000929,NCIH2170_LUNG
ACH-000311,NCIH2170_LUNG
ACH-000785,NCIH2170_LUNG
ACH-001363,NCIH2170_LUNG
ACH-001138,NCIH2170_LUNG
ACH-000481,NCIH2170_LUNG
ACH-000525,NCIH2170_LUNG
ACH-000924,NCIH2170_LUNG
ACH-000399,NCIH2170_LUNG
ACH-000610,NCIH2170_LUNG
ACH-000447,NCIH2170_LUNG
ACH-000367,NCIH2170_LUNG
ACH-000912,NCIH2170_LUNG
ACH-000718,NCIH2170_LUNG
ACH-000900,NCIH2170_LUNG
ACH-000951,NCIH2170_LUNG
ACH-000875,NCIH2170_LUNG
ACH-000121,NCIH2170_LUNG
ACH-000186,NCIH2170_LUNG
ACH-000092,NCIH2170_LUNG
ACH-000648,NCIH2170_LUNG
ACH-000700,NCIH2170_LUNG
ACH-000251,NCIH2170_LUNG
ACH-001075,NCIH2170_LUNG
ACH-000337,NCIH2170_LUNG
ACH-000837,NCIH2170_LUNG
ACH-000109,NCIH2170_LUNG
ACH-001364,NCIH2170_LUNG
ACH-000860,NCIH2170_LUNG
ACH-000638,NCIH2170_LUNG
ACH-000800,NCIH2170_LUNG
ACH-000463,NCIH2170_LUNG
ACH-000360,NCIH2170_LUNG
ACH-000871,NCIH2170_LUNG
ACH-000395,NCIH2170_LUNG
ACH-000343,NCIH2170_LUNG
ACH-000816,NCIH2170_LUNG
ACH-000767,NCIH2170_LUNG
ACH-000628,NCIH2170_LUNG
ACH-001599,NCIH2170_LUNG
ACH-000378,NCIH2170_LUNG
ACH-000945,NCIH2170_LUNG
ACH-000177,NCIH2170_LUNG
ACH-000853,NCIH2170_LUNG
ACH-000089,NCIH2170_LUNG
ACH-000358,NCIH2170_LUNG
ACH-000491,NCIH2170_LUNG
ACH-000775,NCIH2170_LUNG
ACH-000403,NCIH2170_LUNG
ACH-000789,NCIH2170_LUNG
ACH-000355,NCIH2170_LUNG
ACH-001140,NCIH2170_LUNG
ACH-000416,NCIH2170_LUNG
ACH-000292,NCIH2170_LUNG
ACH-001365,NCIH2170_LUNG
ACH-000710,NCIH2170_LUNG
ACH-000297,NCIH2170_LUNG
ACH-000050,NCIH2170_LUNG
ACH-000474,NCIH2170_LUNG
ACH-002169,NCIH2170_LUNG
ACH-002170,NCIH2170_LUNG
ACH-002171,NCIH2170_LUNG
ACH-002172,NCIH2170_LUNG
ACH-002173,NCIH2170_LUNG
ACH-002174,NCIH2170_LUNG
ACH-002175,NCIH2170_LUNG
ACH-002176,NCIH2170_LUNG
ACH-002177,NCIH2170_LUNG
ACH-002286,NCIH2170_LUNG
ACH-002287,NCIH2170_LUNG
ACH-002341,NCIH2170_LUNG
ACH-000679,OE19_OESOPHAGUS
ACH-000579,UACC812_BREAST
ACH-000425,UACC812_BREAST
ACH-000568,UACC812_BREAST
ACH-000554,UACC812_BREAST
ACH-000008,A101D_SKIN
ACH-000014,HS294T_SKIN
ACH-000866,NCIH1693_LUNG
ACH-000514,NCIH1693_LUNG
ACH-000780,NCIH1693_LUNG
ACH-000980,NCIH1693_LUNG
ACH-000523,NCIH1693_LUNG
ACH-000510,NCIH1693_LUNG
ACH-000921,NCIH1693_LUNG
ACH-000129,NCIH1693_LUNG
ACH-000666,NCIH1693_LUNG
ACH-000845,NCIH1693_LUNG
ACH-000737,NCIH1693_LUNG
ACH-000327,NCIH1693_LUNG
ACH-001591,NCIH1693_LUNG
ACH-000852,NCIH1693_LUNG
ACH-000830,NCIH1693_LUNG
ACH-000589,NCIH1693_LUNG
ACH-000506,NCIH1693_LUNG
ACH-000892,NCIH1693_LUNG
ACH-000869,NCIH1693_LUNG
ACH-000916,NCIH1693_LUNG
ACH-000015,NCIH1693_LUNG
ACH-000179,NCIH1693_LUNG
ACH-000744,NCIH1693_LUNG
ACH-000766,NCIH1693_LUNG
ACH-000035,NCIH1693_LUNG
ACH-000893,NCIH1693_LUNG
ACH-000448,NCIH1693_LUNG
ACH-000021,NCIH1693_LUNG
ACH-000431,NCIH1693_LUNG
ACH-000747,NCIH1693_LUNG
ACH-000675,NCIH1693_LUNG
ACH-000282,NCIH1693_LUNG
ACH-001362,NCIH1693_LUNG
ACH-000379,NCIH1693_LUNG
ACH-000496,NCIH1693_LUNG
ACH-000888,NCIH1693_LUNG
ACH-000033,NCIH1693_LUNG
ACH-000559,NCIH1693_LUNG
ACH-000733,NCIH1693_LUNG
ACH-000894,NCIH1693_LUNG
ACH-001136,NCIH1693_LUNG
ACH-000586,NCIH1693_LUNG
ACH-000434,NCIH1693_LUNG
ACH-000870,NCIH1693_LUNG
ACH-000414,NCIH1693_LUNG
ACH-000752,NCIH1693_LUNG
ACH-000729,NCIH1693_LUNG
ACH-000587,NCIH1693_LUNG
ACH-001137,NCIH1693_LUNG
